n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size
250,1,123,121,12,243,13
25,1,10,9,8,24,9
25,0,9,6,7,22,7
100,0,40,34,9,94,9
400,1,184,171,9,373,11
50,0,20,20,8,45,9
50,0,15,15,8,47,10
150,0,50,50,9,143,11
100,0,31,30,9,89,10
450,0,137,137,11,431,13
300,0,86,85,11,290,14
450,0,146,144,11,445,13
25,1,17,17,4,19,5
350,1,169,166,14,345,16
25,1,12,10,4,11,4
150,1,77,52,7,146,9
250,1,123,119,9,246,11
150,0,59,56,10,144,12
100,1,40,40,6,89,8
100,0,25,25,9,100,11
300,0,77,77,11,289,14
500,1,222,210,14,492,15
100,1,59,38,5,97,6
25,1,10,10,5,21,5
350,1,158,155,13,341,15
450,0,127,127,14,444,16
250,1,113,104,11,245,13
25,0,9,8,6,21,6
450,1,211,194,13,443,16
150,0,42,39,10,145,11
500,1,220,212,15,497,16
250,0,96,96,10,240,13
450,0,139,139,12,442,16
300,1,137,128,10,294,12
200,0,47,47,10,192,12
200,0,67,67,8,194,10
500,1,216,209,15,486,18
50,0,18,18,10,49,11
150,0,53,53,10,149,12
300,1,129,114,10,292,11
100,1,44,41,10,92,11
150,1,74,74,10,148,12
300,1,138,134,13,296,14
500,0,159,156,13,496,17
25,1,11,10,8,25,8
50,1,25,25,6,45,7
500,1,228,195,12,490,15
300,1,141,122,11,296,13
350,0,111,111,13,340,15
500,1,218,218,13,494,16
500,1,230,214,11,474,13
200,0,70,66,9,172,11
300,1,150,148,10,291,12
400,0,139,135,11,389,14
400,0,133,131,12,390,14
100,0,34,32,10,93,11
50,1,23,22,7,49,8
100,0,40,40,9,100,11
50,0,16,14,7,46,9
500,1,240,220,12,491,17
150,1,71,63,12,145,12
200,1,88,88,9,197,9
100,1,49,40,6,95,7
50,1,27,27,5,43,6
50,0,19,19,7,36,7
50,0,19,19,7,48,9
500,0,150,138,11,490,13
450,0,138,134,11,433,14
300,1,133,133,11,294,15
500,0,137,137,12,496,15
150,1,66,56,10,148,11
350,1,163,158,11,346,13
50,0,16,16,8,43,9
300,0,97,97,10,299,12
350,0,113,113,11,346,12
400,1,187,168,13,395,17
350,0,114,114,12,330,14
50,0,16,15,7,47,7
200,1,91,65,11,192,12
450,0,135,135,12,444,15
150,1,71,60,7,146,9
450,0,137,137,10,442,15
200,1,100,97,10,199,12
400,0,120,120,13,379,15
450,0,145,144,12,440,15
400,1,179,172,11,393,13
150,1,78,76,9,147,10
50,1,23,23,6,46,7
250,1,131,126,9,242,11
150,1,70,69,9,146,11
50,1,20,20,7,47,9
150,0,55,55,10,145,11
100,0,27,27,11,91,11
300,0,103,103,11,292,11
450,1,225,207,10,433,12
50,0,17,17,7,39,7
300,0,88,88,10,281,13
25,0,10,7,5,18,6
100,1,48,37,7,95,8
200,0,64,64,9,176,11
25,1,16,15,3,15,3
300,1,133,119,12,296,13
25,0,10,8,5,22,6
250,0,72,69,10,244,12
100,1,47,45,5,95,7
100,1,46,44,7,93,8
300,1,134,124,8,292,10
100,0,27,27,9,96,10
200,0,77,54,11,190,12
350,0,115,115,10,343,13
400,1,182,164,13,394,15
100,0,38,30,8,95,10
450,1,206,186,11,441,13
300,1,145,137,11,292,13
400,1,183,164,9,391,12
350,1,166,158,13,350,15
25,1,13,7,6,21,7
100,0,27,26,10,92,11
50,0,15,15,7,44,8
500,1,243,240,11,491,12
450,0,129,128,11,440,13
400,0,124,124,9,375,12
50,1,24,24,4,34,5
350,0,122,118,11,346,13
500,1,227,210,11,489,13
500,1,235,198,10,495,14
250,0,77,74,11,245,12
50,0,17,16,6,45,7
400,1,185,177,15,395,17
250,0,77,76,8,225,12
50,0,14,13,7,46,8
450,0,148,144,13,439,16
500,0,158,156,13,490,17
150,0,53,53,7,145,10
350,0,98,95,10,331,12
450,1,224,220,13,446,17
350,1,148,145,12,343,13
100,1,50,48,10,93,10
250,1,121,109,8,245,10
450,1,200,194,10,446,11
250,0,90,88,11,242,13
500,0,159,159,9,475,11
500,1,221,220,13,492,16
500,0,144,140,12,490,16
200,0,56,56,10,199,13
500,1,241,236,15,493,17
250,1,136,130,10,242,12
200,1,97,94,10,196,14
150,1,72,65,10,141,11
25,1,17,13,5,23,5
250,1,112,98,9,245,11
100,0,30,26,8,95,10
300,1,143,132,12,295,14
250,0,81,81,10,240,13
50,0,16,15,7,47,7
25,1,17,17,3,22,3
350,1,168,161,10,327,12
450,0,132,131,12,429,14
150,0,52,52,9,143,11
100,1,43,42,8,83,9
350,0,105,105,12,340,14
450,1,194,188,15,446,17
50,0,17,16,6,48,7
500,0,145,140,11,490,13
100,0,32,32,8,85,9
200,1,85,81,7,194,9
150,0,49,44,8,116,10
500,1,232,228,11,491,13
25,1,14,11,4,22,5
100,1,42,42,8,99,9
100,1,43,42,7,79,9
200,1,81,80,12,195,13
100,0,31,30,11,96,11
350,1,172,163,8,337,10
50,0,18,15,7,44,8
500,0,157,151,12,470,16
200,0,72,72,12,189,14
450,1,200,189,12,440,14
450,0,130,129,9,440,15
25,1,15,13,2,12,3
150,0,53,53,9,147,11
25,0,6,6,5,9,6
25,0,9,9,8,21,8
350,0,93,93,12,339,15
50,1,18,17,8,43,8
50,1,25,25,6,49,7
200,1,93,93,8,195,9
350,1,150,145,11,344,13
50,0,22,19,7,48,8
100,1,52,52,8,95,10
300,0,94,94,7,239,10
500,1,219,207,15,493,17
450,1,199,190,14,438,15
500,1,229,201,14,499,16
350,1,177,171,11,346,15
350,1,170,128,15,346,16
200,0,69,65,8,177,10
25,1,10,8,6,20,7
100,1,53,50,6,91,7
350,0,113,112,11,349,14
250,1,113,108,11,247,13
100,0,29,29,9,84,11
350,0,104,104,12,340,14
400,1,176,157,12,399,15
200,1,90,87,8,194,10
500,1,226,215,14,499,15
25,1,9,9,4,23,5
50,1,26,25,7,38,7
150,1,68,49,9,143,10
400,0,128,128,13,390,14
300,1,131,114,8,293,11
450,1,216,209,14,441,16
400,0,127,127,12,395,14
500,1,217,208,11,494,15
200,0,64,58,12,190,12
450,0,136,135,11,444,14
350,0,112,112,10,332,13
400,0,123,120,12,392,15
500,0,155,155,13,494,18
500,1,246,172,12,489,14
50,1,22,22,6,44,7
100,0,25,24,9,86,10
250,1,130,130,11,245,13
500,1,231,223,15,490,17
100,1,50,50,5,83,6
500,1,228,213,12,491,14
150,1,84,83,9,144,11
350,1,150,139,10,343,12
250,0,80,78,11,232,13
300,0,102,102,10,285,11
500,0,142,142,11,481,14
25,1,14,12,5,20,6
250,0,80,80,11,229,12
350,1,167,152,9,346,12
25,0,12,11,7,25,7
150,1,77,76,8,147,11
25,1,11,11,5,22,6
400,0,144,144,14,388,15
350,1,154,143,12,343,16
250,1,118,116,10,247,13
150,1,67,66,9,145,12
50,0,19,15,8,41,10
300,0,97,97,12,290,14
250,0,83,76,9,227,11
50,1,31,20,4,35,5
500,0,161,158,11,497,13
350,1,166,153,10,340,13
100,1,43,40,11,100,12
350,0,124,122,11,340,13
400,1,192,172,14,392,15
300,1,130,126,9,297,12
500,1,228,196,11,496,13
25,0,11,10,5,21,6
25,1,14,13,4,19,4
50,0,18,13,7,45,9
450,1,219,197,12,442,15
350,1,166,147,12,346,14
500,1,230,208,12,500,14
300,1,156,104,11,293,13
200,1,90,89,9,197,12
350,0,104,104,11,347,14
100,0,34,34,9,94,10
150,1,74,71,11,146,13
25,0,8,8,6,21,7
300,1,134,128,11,294,14
450,0,137,136,12,441,13
25,0,13,10,6,22,7
200,1,90,90,10,196,11
350,0,114,114,13,344,14
100,1,47,39,9,95,10
300,0,106,103,10,277,12
200,1,95,90,9,193,10
300,1,126,120,14,292,16
200,1,101,97,8,179,11
25,0,13,11,6,25,7
25,0,10,10,4,16,5
400,1,203,195,12,395,15
200,0,58,57,9,191,11
500,1,229,221,12,491,14
50,1,24,16,4,38,5
300,1,131,127,10,291,11
100,1,41,37,8,96,9
300,1,134,123,9,294,10
400,0,137,137,10,379,14
500,1,242,216,13,492,16
300,0,96,94,10,292,12
450,0,126,123,9,422,13
200,1,93,92,8,192,10
350,0,122,122,11,347,12
200,1,106,100,10,192,11
200,0,66,66,10,199,12
300,0,92,87,10,282,12
300,1,146,123,12,295,13
300,0,93,93,12,288,15
350,1,160,150,12,347,13
250,1,114,114,12,244,14
350,1,169,163,10,342,11
300,1,127,120,12,292,14
150,1,60,59,9,146,10
150,0,47,41,9,146,10
400,1,188,177,10,399,11
150,0,48,42,8,135,11
150,1,71,68,6,149,9
250,1,111,111,11,243,13
250,0,75,74,12,242,15
25,0,12,8,7,20,7
300,0,86,86,11,292,13
500,0,150,150,13,480,16
200,0,65,62,9,194,11
100,1,48,48,6,85,8
350,0,102,97,13,339,15
350,1,173,163,11,346,13
200,0,73,73,11,194,13
50,1,25,22,7,47,8
150,0,54,54,8,128,9
300,0,95,95,11,291,14
400,1,172,157,10,393,13
100,1,38,38,7,94,9
300,0,97,97,12,289,13
25,0,13,9,7,21,7
200,0,59,59,7,178,11
400,0,112,111,11,397,13
200,0,66,60,9,200,12
350,1,156,153,11,341,11
300,0,90,89,11,295,13
50,1,22,20,6,46,7
500,1,225,216,10,482,13
50,0,20,20,7,40,7
150,1,68,64,7,143,9
350,1,156,151,11,341,12
25,1,16,16,4,22,5
300,0,103,99,10,290,12
25,1,16,16,3,23,4
50,0,17,13,6,30,6
350,1,165,162,9,341,11
100,1,55,37,8,93,9
350,0,102,96,11,328,14
150,1,74,71,6,138,8
300,1,131,122,12,296,12
400,1,185,183,13,398,14
250,1,125,122,9,235,10
500,0,156,151,11,489,14
450,0,132,132,11,441,14
500,0,163,162,10,494,12
300,1,143,131,10,295,12
250,1,110,108,9,247,11
25,0,10,9,6,19,7
50,1,20,20,7,46,8
400,0,133,127,13,394,14
250,1,115,112,13,243,15
300,1,147,140,11,289,14
250,1,125,97,8,232,10
200,0,64,64,9,200,12
500,0,129,129,14,494,15
350,1,170,166,12,340,12
25,0,9,6,6,24,7
350,1,155,138,11,345,13
200,0,66,61,9,192,12
400,1,200,166,12,393,13
350,0,119,119,9,316,12
50,0,16,16,8,47,10
200,1,82,76,12,193,13
300,1,140,134,10,292,12
100,1,50,50,6,93,8
100,0,28,25,8,95,10
50,1,25,25,5,46,6
350,0,98,96,12,344,14
500,1,234,226,13,495,15
250,0,84,83,12,240,13
400,1,184,179,14,393,16
200,0,62,62,10,190,14
400,1,165,162,13,395,17
200,0,56,56,12,189,13
150,0,52,52,7,143,10
450,0,142,142,10,421,13
500,0,152,148,14,495,15
250,0,78,78,12,244,13
500,0,154,152,12,490,15
350,0,114,111,13,345,16
200,1,93,84,10,192,11
25,1,15,14,3,22,4
25,0,7,7,7,20,7
50,0,18,17,7,46,8
250,0,72,72,10,233,13
300,0,94,94,10,281,12
200,0,64,64,10,192,12
400,1,191,169,9,393,12
450,1,203,196,14,446,16
200,1,95,90,8,195,9
150,1,74,72,9,147,11
400,1,189,179,12,394,14
100,0,28,28,8,88,9
450,1,205,193,12,446,15
150,0,46,46,10,146,11
400,0,120,117,11,390,14
400,1,191,178,11,396,13
450,0,157,155,9,424,12
150,0,54,45,10,142,10
50,1,21,19,7,47,8
350,0,115,115,11,336,12
500,0,154,154,12,489,16
500,1,234,173,13,495,14
450,0,140,140,12,442,15
300,0,91,91,11,290,13
25,0,7,6,5,21,6
300,0,95,92,11,294,13
500,0,186,184,14,487,17
450,0,145,145,12,441,14
250,0,72,70,11,246,14
50,1,28,28,7,38,8
350,0,123,123,13,344,15
400,1,188,180,9,382,11
25,1,17,14,4,23,5
100,0,34,34,7,94,9
25,0,8,8,7,21,7
50,1,22,22,7,46,7
50,1,22,22,7,46,7
500,1,244,213,12,495,14
200,1,87,80,7,194,11
450,0,133,128,11,427,16
400,1,177,168,12,388,14
350,1,166,147,10,342,12
250,0,75,75,14,240,17
500,0,157,154,11,492,13
200,0,63,61,11,182,11
250,1,110,96,12,244,14
25,1,14,8,5,22,6
500,0,163,163,13,491,15
50,1,24,23,6,47,6
300,1,131,122,10,294,12
400,1,186,183,9,391,11
400,1,174,171,10,397,12
500,1,234,174,12,495,14
200,1,98,97,7,184,8
200,0,61,61,10,195,12
300,0,103,103,10,295,14
350,1,151,146,12,347,16
400,1,203,190,13,393,14
200,1,102,86,10,197,12
100,1,52,51,10,93,10
100,0,27,27,10,92,13
100,1,58,53,6,87,7
450,0,157,157,12,447,15
350,1,152,142,10,349,13
300,1,137,126,12,296,15
25,0,8,7,8,21,9
25,0,11,11,6,21,7
150,0,43,40,12,149,14
450,0,140,140,11,445,14
500,1,224,207,13,491,15
250,0,80,80,11,241,14
50,1,25,21,7,50,7
300,1,133,118,11,290,14
350,1,157,152,10,343,13
400,0,109,109,14,391,15
100,1,49,45,7,97,8
25,1,10,9,9,25,9
350,0,93,85,13,342,14
25,1,15,11,2,10,3
200,1,110,99,9,192,10
150,1,76,75,10,145,10
100,0,33,32,8,84,9
450,1,189,179,13,446,15
200,0,66,66,11,183,12
250,1,120,115,10,241,11
350,0,121,121,12,340,13
25,1,14,13,5,23,6
300,0,99,97,10,283,12
100,1,45,44,9,96,10
500,1,214,209,14,491,16
400,1,179,170,11,393,13
350,1,156,153,10,335,11
250,0,81,80,10,242,11
25,0,10,10,6,21,7
150,1,70,67,8,146,9
250,1,114,106,11,244,12
100,0,35,34,11,93,11
150,1,64,63,9,144,10
25,1,12,12,7,25,8
500,0,148,148,12,488,16
400,0,121,110,13,391,14
200,0,71,53,10,191,14
300,0,94,94,12,289,14
50,1,25,18,5,44,6
300,1,143,130,11,293,14
250,1,122,85,10,246,13
50,1,27,17,6,46,7
350,0,112,112,12,341,14
25,0,14,10,3,18,4
100,1,49,46,7,95,7
500,1,237,228,12,491,14
25,0,11,11,6,25,6
450,0,140,137,13,439,16
450,1,205,189,12,442,13
400,0,130,130,13,388,15
50,1,20,20,4,37,7
300,0,96,96,10,291,13
50,0,18,18,7,49,7
500,0,160,160,13,493,15
350,1,157,153,10,344,13
450,1,195,190,14,443,16
100,0,30,30,9,96,13
150,1,74,69,8,146,9
25,0,10,10,7,19,7
300,1,149,132,12,295,13
100,0,39,29,11,91,12
50,1,18,18,5,39,6
300,0,88,88,10,290,13
250,0,78,77,12,243,15
450,0,150,147,9,418,12
100,1,48,44,9,93,10
450,0,134,134,13,440,17
400,1,189,184,11,392,13
350,1,164,153,12,344,13
500,0,155,155,12,490,13
50,1,27,27,4,35,6
500,0,166,166,11,491,14
300,0,93,93,11,292,13
500,0,134,120,9,482,12
450,1,218,208,9,447,11
400,1,192,184,11,391,12
100,1,52,52,6,95,7
500,0,129,129,10,489,14
200,0,74,68,9,191,11
300,0,87,86,10,292,13
200,1,100,98,10,192,11
50,0,17,17,7,45,7
300,1,147,133,10,292,12
450,1,216,210,10,441,14
300,1,142,136,10,296,11
25,1,12,12,6,24,7
100,1,43,43,7,95,8
350,0,118,115,12,342,16
25,1,10,10,6,22,6
350,0,121,121,11,345,14
300,1,145,120,10,300,13
500,1,238,210,13,492,14
250,0,80,78,9,242,13
50,0,21,20,7,44,8
25,1,15,15,4,19,4
500,0,147,145,11,480,13
450,0,130,130,12,441,16
250,1,109,90,11,245,14
150,0,47,44,9,122,12
25,1,10,10,5,21,6
300,1,141,134,8,277,11
450,1,221,213,13,442,15
150,1,82,78,10,143,11
200,1,90,72,9,197,11
200,1,89,76,8,195,9
450,1,207,204,12,440,14
400,1,198,188,11,395,12
400,1,163,152,13,388,15
400,1,187,162,13,396,14
200,1,99,98,10,197,11
100,0,32,29,9,94,11
500,0,146,146,12,491,14
500,1,243,215,10,492,13
400,0,122,115,13,388,15
150,0,50,50,9,144,11
25,0,10,10,8,14,8
350,0,106,106,10,346,12
200,0,61,61,12,192,13
300,0,94,94,10,292,13
50,0,18,18,8,45,9
150,0,47,47,9,146,11
350,0,111,105,12,331,13
50,0,17,12,7,19,7
500,1,218,211,17,498,18
25,1,16,12,3,17,4
50,0,16,16,8,41,8
250,0,76,76,11,240,14
150,1,72,65,8,146,10
50,0,16,13,8,49,8
450,0,132,128,13,443,14
400,0,133,133,11,389,14
100,0,37,32,9,94,10
300,0,96,96,12,291,13
25,0,11,11,6,20,6
300,1,144,128,11,296,14
200,1,91,91,10,198,12
300,1,144,139,9,296,12
450,0,148,146,10,432,13
50,1,32,25,5,47,6
150,1,73,69,7,142,9
500,1,227,212,14,499,17
200,1,102,85,8,175,10
50,0,17,15,8,44,8
250,0,70,70,11,244,13
300,1,120,116,13,297,15
100,0,35,32,10,93,11
450,1,201,195,14,444,16
400,1,184,164,13,389,15
350,0,126,121,11,339,14
400,0,129,129,11,367,14
100,0,36,35,8,94,10
25,1,10,10,6,22,7
350,1,160,150,9,344,11
300,0,104,104,10,296,12
150,0,47,42,11,145,12
100,1,48,47,7,96,9
500,1,244,242,11,490,13
50,0,15,15,9,45,9
50,0,14,14,8,42,9
500,1,234,220,14,490,16
350,1,154,150,13,345,14
300,0,94,94,11,290,14
150,1,69,62,8,144,9
50,0,20,19,6,44,8
50,1,27,26,6,50,6
300,0,94,93,12,290,15
500,0,162,157,12,499,13
450,1,207,201,11,444,12
25,1,8,8,5,22,6
50,1,21,20,5,32,6
350,0,109,107,11,340,13
25,1,14,14,3,17,3
50,1,20,20,6,47,7
450,1,195,174,16,442,19
300,0,94,94,9,260,11
250,1,102,101,11,242,12
100,1,43,43,8,95,10
150,1,66,61,9,142,10
100,0,34,31,8,93,9
500,0,160,155,11,490,14
400,0,132,132,10,352,13
300,0,103,98,12,291,13
200,1,101,101,9,190,12
250,0,80,80,11,219,13
250,1,126,101,9,248,11
200,1,105,105,9,191,11
250,1,115,94,10,246,12
250,0,73,70,10,242,12
500,1,231,213,11,492,13
50,1,24,22,8,48,8
150,1,69,60,8,144,8
250,1,110,103,12,247,14
300,0,79,78,10,291,14
100,0,32,26,10,94,10
450,1,223,212,12,445,15
300,1,125,125,13,294,15
450,0,149,148,10,441,14
50,0,17,17,8,48,9
150,0,49,49,9,143,11
250,0,78,78,12,246,13
400,1,192,192,12,392,14
200,0,68,68,11,194,13
350,1,167,151,11,343,12
300,0,98,98,10,300,11
200,1,104,69,11,196,13
350,0,117,115,12,340,14
350,1,175,172,9,338,11
250,1,125,86,13,245,14
450,1,208,190,9,443,11
400,0,133,133,10,394,12
100,1,47,41,6,93,7
150,0,50,46,11,145,12
400,0,126,126,10,384,13
50,1,22,20,7,46,8
100,0,36,35,9,93,10
400,0,134,134,9,392,12
250,0,92,90,10,244,12
500,0,140,139,13,497,16
500,1,222,209,12,475,14
450,0,157,157,14,441,15
450,0,158,158,12,441,15
250,0,95,95,9,235,11
150,1,78,50,7,145,8
450,0,137,137,11,442,15
300,1,143,130,10,292,13
250,1,110,105,10,246,12
100,0,31,31,10,95,11
350,0,102,101,11,339,14
50,1,28,28,6,48,7
250,0,81,81,10,228,13
150,1,82,80,6,140,7
25,1,13,13,4,24,4
50,0,16,14,9,45,9
450,0,133,133,13,440,15
350,0,117,117,11,341,13
400,0,137,136,10,395,13
450,0,140,139,12,412,14
200,1,103,73,10,194,10
300,1,147,121,10,292,11
150,0,42,40,11,144,12
400,0,132,130,13,398,15
450,1,210,204,12,442,13
450,0,149,146,13,440,15
100,1,54,54,7,95,8
400,1,178,172,12,398,15
250,0,81,81,11,240,13
450,1,208,192,11,432,13
25,1,11,9,6,20,6
100,0,31,31,7,96,9
350,1,157,145,13,341,16
250,1,121,118,11,245,13
350,1,173,167,11,350,12
450,0,131,131,12,449,16
300,0,96,96,9,292,12
350,0,103,103,12,345,14
350,0,99,97,11,331,12
400,1,185,177,10,393,14
400,1,182,169,9,391,11
400,1,180,152,13,390,15
300,0,102,102,7,254,11
100,1,37,37,6,96,8
450,1,199,176,16,442,17
50,1,25,23,6,45,6
500,1,251,238,12,496,15
300,1,133,127,12,293,13
350,1,162,150,13,343,15
250,1,118,94,9,241,12
450,0,152,152,14,444,16
400,1,165,165,11,397,12
50,0,16,16,8,41,8
25,0,9,9,6,23,7
400,1,186,168,14,396,15
200,0,73,73,8,180,9
150,0,50,50,10,144,12
450,0,141,141,12,440,15
250,1,110,107,9,243,11
200,1,96,82,12,197,14
500,0,164,164,11,490,15
25,1,10,10,7,24,7
450,1,219,208,13,445,15
50,1,25,24,6,46,7
400,1,193,181,12,397,13
50,0,19,19,7,29,7
150,0,39,39,12,143,14
250,0,84,79,12,239,15
200,1,78,76,11,193,12
150,1,69,60,11,149,12
450,1,216,213,10,444,12
150,1,58,58,11,149,13
150,0,49,49,10,142,12
350,0,100,100,9,323,13
350,1,160,149,11,346,13
50,1,23,17,7,46,8
500,0,166,166,13,491,15
400,0,129,123,11,391,15
100,1,49,47,8,93,9
25,0,7,7,7,21,9
150,0,45,42,12,145,13
150,1,67,67,8,142,10
350,0,99,96,11,349,13
100,0,36,33,8,95,9
150,1,69,63,8,140,9
500,1,215,209,13,495,15
200,1,95,81,8,191,11
25,0,10,10,5,21,6
50,0,16,16,6,42,8
300,1,139,130,11,298,14
150,1,70,68,9,144,10
50,0,17,15,6,44,7
200,1,82,81,10,192,12
400,1,181,168,10,394,13
25,0,11,9,6,25,7
50,1,29,27,5,49,5
400,0,126,126,10,395,13
400,1,183,183,12,393,13
25,1,15,14,5,21,5
150,0,56,52,8,142,10
350,0,112,107,11,350,13
450,0,146,146,13,442,16
450,0,141,141,12,441,15
100,1,50,48,6,89,7
400,0,129,127,11,392,14
250,0,69,67,11,245,13
100,1,45,42,7,96,9
400,0,118,118,14,391,16
500,0,143,143,11,491,14
500,1,212,195,12,489,13
150,0,51,51,12,145,12
100,0,34,32,7,97,10
350,0,101,101,11,343,14
400,0,115,115,10,399,12
150,0,41,41,8,136,10
450,1,208,198,13,442,15
150,0,53,44,9,141,11
100,1,50,48,9,99,9
450,1,230,222,13,442,15
500,0,157,157,11,479,15
300,1,145,140,10,294,12
400,0,125,122,13,390,14
25,0,7,6,7,14,7
200,1,108,101,7,195,9
450,1,221,209,14,444,16
50,1,21,21,6,46,6
200,0,70,63,10,194,12
25,1,12,12,3,16,4
50,1,18,16,6,46,7
400,0,128,128,10,358,13
250,1,111,103,8,242,11
250,0,83,83,13,244,15
500,1,232,213,13,500,15
400,1,191,177,15,393,17
300,0,88,87,8,252,12
25,0,9,8,5,23,7
450,1,204,202,11,449,13
450,0,157,157,13,442,15
400,1,171,157,12,393,13
25,1,11,11,5,20,7
450,1,209,207,14,445,16
250,1,114,103,12,250,13
50,1,27,27,6,46,7
250,0,82,80,11,243,14
25,1,10,10,5,23,5
25,1,13,10,5,24,6
150,0,49,47,11,150,12
500,1,217,211,12,491,15
150,1,79,71,8,144,9
450,0,146,146,12,439,15
25,1,15,15,4,22,4
200,0,65,64,10,191,13
300,1,140,135,10,290,13
450,1,208,176,11,442,13
50,0,17,15,8,45,9
150,0,50,44,8,144,9
300,1,125,123,9,285,11
350,1,176,167,7,331,8
50,1,27,22,4,48,5
500,1,242,225,13,494,15
50,0,19,18,7,46,10
350,1,168,152,11,346,13
150,1,72,70,6,127,8
400,0,134,134,12,397,13
50,1,24,23,6,44,7
150,0,43,43,9,143,9
150,0,40,35,10,131,12
50,1,22,14,8,49,9
500,1,213,202,13,493,15
100,1,43,36,6,95,8
150,0,53,49,11,141,12
400,1,181,177,11,396,13
400,1,187,186,11,391,13
500,1,229,227,13,494,16
350,0,100,100,12,339,15
50,0,18,18,5,46,7
50,0,15,14,7,50,7
150,0,38,36,10,147,12
350,1,160,148,14,341,16
25,0,9,8,5,23,7
300,1,142,129,12,291,13
50,0,16,14,6,46,9
350,1,151,141,12,340,13
500,1,240,222,15,493,16
500,0,159,156,11,489,14
100,0,36,36,9,82,10
100,1,43,40,6,96,7
400,1,176,161,11,393,14
100,1,47,41,8,100,9
100,1,47,43,8,94,9
100,1,56,43,8,95,9
50,0,20,13,7,46,8
250,1,128,128,9,246,11
200,1,93,90,12,195,13
300,1,131,122,13,291,14
150,1,55,44,9,144,10
25,0,7,6,7,19,7
25,0,9,8,7,19,8
300,0,104,103,11,291,13
450,0,147,147,11,449,15
450,0,142,142,12,442,15
500,0,159,158,11,492,14
450,1,223,162,13,441,14
450,0,148,145,10,412,13
150,0,42,40,8,143,10
400,0,123,123,14,393,16
200,1,90,79,10,193,11
100,1,42,38,8,98,10
350,0,92,87,12,322,15
25,0,9,7,8,20,8
300,1,140,137,14,295,16
400,0,129,129,10,382,12
350,0,104,104,12,340,15
300,1,136,128,14,295,15
500,1,220,218,13,492,16
300,1,140,133,10,293,14
500,1,248,238,13,490,15
400,0,123,122,12,394,15
200,1,101,76,11,193,11
450,0,145,141,10,432,14
350,0,113,113,11,342,13
500,0,158,156,10,490,13
350,0,110,109,13,341,14
200,0,64,64,9,185,10
200,1,100,87,10,193,10
250,1,137,119,8,244,9
400,0,120,120,11,397,13
350,1,164,157,10,346,11
200,1,94,68,10,194,11
100,1,45,44,9,100,9
400,0,130,130,10,390,14
25,0,9,9,6,22,6
500,1,218,207,13,494,14
200,1,88,74,9,194,11
100,0,38,31,8,93,9
350,1,171,165,11,342,13
25,0,15,13,6,25,7
50,1,28,28,4,39,4
500,0,158,158,14,487,16
250,1,105,98,10,244,12
250,0,92,87,10,244,11
25,1,13,13,5,21,5
400,0,134,131,11,390,14
500,1,245,228,12,491,14
25,1,15,12,5,23,5
400,1,193,176,11,391,13
250,1,117,105,7,230,9
400,0,112,109,10,398,14
50,1,28,27,4,38,5
350,0,121,116,11,339,13
400,1,173,161,12,389,14
250,1,111,105,11,245,12
50,1,21,21,6,42,7
450,1,202,195,10,431,13
150,0,47,41,7,137,10
300,1,142,134,11,290,12
300,1,131,119,12,294,14
350,1,165,156,9,342,10
400,0,138,135,10,358,12
100,0,40,34,6,96,9
300,1,140,134,7,286,9
250,0,77,77,10,242,13
400,0,131,123,11,393,13
25,0,8,8,8,19,8
450,1,201,184,13,446,15
150,0,46,46,7,133,10
300,0,100,98,10,292,13
300,0,99,92,10,294,13
500,0,162,159,12,492,14
200,1,103,97,9,191,11
150,0,51,48,9,145,11
50,1,26,19,4,34,5
300,0,90,90,11,290,13
250,0,80,72,9,244,11
350,1,177,155,10,326,11
350,0,109,108,12,330,14
300,0,97,97,12,291,14
300,1,135,135,11,294,14
200,1,82,77,8,194,10
250,1,109,104,9,246,10
350,0,109,109,11,340,14
250,1,111,101,10,248,11
450,1,224,197,11,444,12
50,1,28,22,5,47,6
100,0,33,27,10,93,11
250,1,119,84,9,241,12
350,1,157,157,11,343,13
100,1,52,52,9,94,10
200,0,62,51,10,195,12
500,1,233,184,12,497,13
500,1,236,227,10,491,13
350,1,167,165,11,339,15
250,1,106,100,11,244,13
200,0,63,63,9,194,12
25,0,12,9,5,20,6
300,1,130,128,11,294,13
500,1,243,192,13,496,14
400,1,189,181,12,389,13
25,1,12,11,6,25,6
500,0,143,142,13,488,15
500,0,166,166,11,494,13
300,0,102,102,10,291,12
200,1,103,72,8,195,9
25,0,8,7,6,19,8
350,1,153,131,9,345,12
450,0,146,141,10,420,14
200,1,98,96,11,198,13
300,0,104,104,12,290,14
350,1,154,143,11,341,13
100,1,46,43,7,90,9
50,1,20,19,5,47,5
200,0,70,70,9,184,12
50,0,23,14,5,45,7
350,1,156,151,12,347,14
400,0,115,114,11,391,14
450,0,143,135,12,443,14
350,0,107,104,13,341,14
50,0,20,17,7,45,7
350,1,155,144,11,341,13
150,1,71,60,11,146,12
200,1,80,78,10,194,12
200,0,61,60,11,182,13
450,1,208,201,9,441,12
500,0,165,163,11,480,13
25,0,8,8,7,24,7
200,1,92,92,10,197,12
450,1,209,202,10,443,12
150,1,63,63,9,144,10
400,0,125,125,12,392,13
100,0,29,25,9,92,10
350,1,174,158,12,345,14
350,0,109,109,9,316,13
450,0,140,138,10,447,13
100,1,46,44,7,95,7
500,0,142,138,11,488,15
