n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size
400,1,173,157,6,355,6
450,0,165,153,5,416,7
150,0,72,57,7,150,7
200,1,83,76,6,195,6
200,0,74,63,6,168,7
300,0,112,91,6,290,7
50,0,18,18,5,42,6
250,0,82,76,5,147,6
300,1,126,116,4,239,5
450,1,189,164,4,370,6
400,0,139,124,5,307,6
250,1,102,93,4,210,6
450,1,208,166,4,403,6
250,1,113,78,5,170,6
200,0,87,83,5,189,6
250,1,104,84,4,212,5
25,1,12,11,4,12,4
300,0,107,101,6,229,7
400,0,148,132,6,396,7
50,1,28,18,2,30,4
350,1,162,149,4,288,6
25,1,14,10,3,9,3
500,1,209,151,5,405,6
500,1,208,189,5,491,6
450,1,196,162,5,365,6
250,1,101,96,5,221,6
400,1,178,151,6,386,6
250,0,88,71,5,172,6
350,0,137,125,6,235,6
200,0,76,68,6,196,7
300,1,150,100,4,244,6
500,0,187,157,6,378,7
500,0,175,156,6,480,7
350,1,146,125,6,337,7
300,1,142,125,5,265,6
200,0,73,67,4,128,5
500,1,216,169,5,400,6
250,0,97,90,5,191,6
300,1,123,113,4,248,5
50,0,21,17,4,32,5
50,1,19,18,4,20,4
450,1,205,141,4,215,5
25,1,14,10,3,14,4
100,0,45,30,4,77,5
100,1,53,40,4,86,5
500,0,202,160,6,386,7
400,0,137,116,6,364,7
200,1,104,68,4,103,5
200,1,85,72,4,161,5
300,1,149,137,4,221,6
450,1,198,167,5,340,5
150,1,79,68,4,136,5
200,1,84,70,5,158,6
300,0,117,97,6,267,7
300,0,117,105,6,285,7
200,0,72,67,5,153,6
500,1,223,177,4,414,6
350,1,170,142,4,284,6
150,0,58,50,5,126,6
250,1,108,88,4,199,6
300,1,136,132,5,245,6
300,1,132,115,4,238,5
350,0,118,116,6,290,6
200,0,74,72,5,140,7
400,1,170,131,4,304,6
50,1,22,15,3,21,4
150,0,58,53,4,98,6
50,1,29,22,3,17,3
200,0,69,63,5,190,7
50,0,20,20,5,48,6
150,1,56,52,4,101,5
300,0,96,93,5,216,7
150,0,56,50,4,95,5
500,0,177,163,7,467,8
400,1,171,145,4,329,5
350,1,137,131,6,340,7
50,0,20,18,5,43,6
50,0,24,18,4,39,5
250,1,111,83,5,209,6
100,1,50,47,4,57,4
300,0,115,92,6,280,7
400,1,172,152,4,358,5
150,1,68,61,4,111,5
250,0,98,84,7,244,7
150,1,63,45,4,74,5
300,0,107,93,7,275,8
400,1,179,167,5,327,6
450,1,214,156,4,386,6
250,1,110,86,5,235,6
400,1,179,160,5,318,6
500,0,184,156,6,429,7
450,0,155,139,6,336,7
500,0,171,157,6,494,8
250,0,82,69,5,199,6
400,0,161,150,6,369,7
250,1,103,96,5,246,7
300,0,109,96,5,234,7
250,0,86,75,6,234,7
50,0,22,20,5,25,6
100,1,53,43,5,79,5
300,1,130,118,6,300,7
50,1,24,22,3,40,4
400,0,158,124,5,245,6
500,0,178,167,5,406,7
25,0,10,10,4,18,5
450,0,165,139,6,334,7
200,0,77,65,4,147,6
25,0,12,8,4,19,4
100,1,46,35,5,64,5
250,0,90,85,5,197,6
100,0,39,30,4,87,6
400,1,177,151,5,385,7
450,1,198,172,5,382,6
100,1,47,36,4,80,5
25,1,13,10,4,14,4
350,0,131,126,6,350,7
350,0,127,125,5,284,7
450,1,204,199,4,403,6
250,1,102,94,5,236,6
250,0,100,93,5,188,7
500,0,187,138,7,495,7
25,0,10,10,4,22,4
350,1,152,125,5,323,6
50,1,29,22,4,42,5
50,0,22,16,5,47,6
50,1,24,23,4,23,5
150,0,55,50,6,135,7
150,1,70,47,4,132,5
400,0,147,138,5,364,7
100,0,36,33,4,63,5
50,1,27,19,3,22,4
100,1,40,34,4,35,4
350,0,126,115,6,286,7
350,0,124,124,5,339,7
25,1,15,9,3,17,4
400,0,148,120,6,360,7
250,0,96,80,5,197,7
450,0,171,136,4,358,6
300,1,129,123,4,227,6
250,1,108,80,4,125,5
50,0,22,16,6,38,7
500,1,227,214,5,401,6
450,1,189,141,5,356,6
50,1,23,20,3,40,4
250,1,110,92,5,246,6
450,0,154,129,5,345,6
450,0,150,128,5,373,7
100,0,41,36,5,88,6
100,0,36,36,5,85,6
350,1,154,128,5,291,6
100,0,45,27,3,55,5
350,1,156,125,4,290,6
50,0,19,14,4,34,5
50,1,21,17,3,29,4
350,1,151,141,5,307,6
250,1,99,98,4,201,6
250,1,112,90,4,96,5
25,1,13,11,4,14,4
200,1,95,76,4,165,5
300,1,127,109,5,268,6
200,0,77,63,5,191,6
50,1,19,17,4,26,5
350,1,144,134,4,316,6
25,0,11,8,4,19,4
25,1,21,18,2,19,3
250,0,77,74,5,203,6
450,1,171,147,4,384,6
450,1,205,188,5,419,6
150,0,55,55,4,94,6
300,1,132,99,5,236,6
350,0,122,111,6,254,6
500,1,214,195,5,421,6
50,1,25,18,4,38,5
100,0,42,27,5,82,6
25,0,8,8,3,12,4
300,1,127,98,5,286,6
300,1,136,116,5,247,6
300,0,119,114,5,286,7
200,1,92,75,5,198,6
200,1,91,64,3,112,5
400,0,150,129,6,369,7
500,0,193,132,6,389,7
100,0,41,36,6,97,7
400,1,185,151,4,332,6
300,1,134,94,3,253,5
100,0,38,35,4,70,6
300,0,119,104,6,241,7
450,0,146,139,7,445,8
50,1,30,21,4,29,4
400,0,149,124,5,322,6
50,0,21,19,4,25,4
100,0,35,31,5,64,6
100,0,41,38,5,83,6
100,0,34,33,4,57,5
150,1,69,56,4,126,5
50,0,27,26,4,26,5
250,0,92,87,5,183,7
150,1,67,46,4,90,5
100,1,45,32,4,74,5
250,1,117,90,4,181,5
350,0,125,115,5,256,6
150,0,61,48,4,90,5
350,0,140,123,4,250,6
50,0,19,15,4,50,5
150,0,57,50,4,110,6
450,0,179,140,6,436,7
400,1,171,161,4,341,6
150,0,64,48,5,121,6
500,0,198,159,4,394,6
150,1,68,54,4,65,5
50,1,28,21,4,33,5
400,0,137,136,5,395,8
500,1,211,195,5,410,5
350,1,175,120,5,327,6
250,1,114,93,4,202,5
500,0,180,141,5,381,7
50,0,24,21,4,36,4
250,1,105,86,4,206,5
25,1,14,14,3,20,4
100,0,37,34,5,84,6
25,0,13,13,4,23,4
500,0,200,167,5,388,7
450,1,199,195,4,411,6
350,1,143,126,5,315,6
150,1,61,58,4,147,5
250,1,106,80,6,240,6
200,1,91,72,4,177,5
250,0,89,85,5,196,7
50,0,22,18,5,25,6
100,0,38,34,4,51,5
350,1,149,137,5,294,5
50,1,23,15,3,31,4
200,0,83,76,6,104,6
100,1,45,40,4,43,5
250,0,92,84,6,246,7
250,1,110,101,5,158,5
450,0,152,130,6,420,7
450,0,170,158,6,406,8
150,0,56,46,4,82,5
300,1,140,119,3,176,5
250,0,94,81,5,182,6
450,1,197,170,6,377,6
300,0,104,94,6,277,7
500,1,224,186,5,419,6
50,0,24,20,4,44,5
100,0,40,34,6,95,7
450,0,175,131,5,317,6
200,0,72,67,5,155,6
100,1,45,31,4,89,5
150,1,73,72,5,146,5
400,1,161,139,5,350,6
150,0,57,49,5,101,5
25,0,10,9,4,11,4
350,1,153,153,4,275,6
450,0,160,150,6,433,7
100,0,35,32,5,79,6
350,1,159,121,5,245,5
350,0,121,110,5,286,7
350,1,163,133,4,293,6
50,0,24,22,4,47,5
25,1,12,9,4,8,4
200,1,81,72,5,156,5
25,1,13,13,3,17,4
400,0,141,115,5,380,7
400,0,136,108,5,288,7
25,1,16,14,2,14,3
350,0,128,115,6,280,6
500,1,222,159,5,405,6
350,0,127,109,7,346,7
50,1,21,18,4,24,5
300,0,107,90,7,281,8
250,1,106,74,4,128,5
25,1,16,16,3,8,3
300,1,150,131,6,272,6
450,1,199,199,5,436,7
200,1,81,76,5,168,6
250,1,112,106,5,246,6
300,1,133,128,5,253,6
450,0,160,143,5,331,7
350,0,129,110,7,322,7
200,0,75,73,5,163,7
400,0,160,148,6,389,8
500,0,193,168,4,363,6
300,0,110,89,6,236,7
400,0,157,132,6,395,7
150,0,57,47,6,139,6
400,1,181,129,5,183,5
350,1,160,158,5,336,6
300,1,146,108,4,241,6
250,1,110,93,5,198,5
100,0,38,36,4,97,5
100,1,42,38,4,42,5
400,1,170,143,5,295,6
250,1,114,86,4,240,6
50,1,28,18,4,27,4
100,0,36,34,5,80,5
100,1,46,35,4,55,4
200,1,93,73,5,169,6
350,1,150,146,4,303,6
50,0,25,19,4,26,4
150,0,57,54,6,149,6
500,1,235,208,5,451,6
250,1,115,93,4,199,6
150,1,58,48,4,122,6
500,1,228,200,5,435,6
150,1,77,58,4,82,4
350,1,153,139,5,292,6
250,0,95,80,5,173,6
300,0,112,105,5,276,7
100,0,37,28,4,85,6
350,1,157,126,5,337,6
150,1,67,49,4,93,5
25,0,13,9,4,20,4
50,1,28,25,3,29,4
50,0,26,26,4,37,5
100,0,36,35,5,95,6
500,1,212,203,4,438,6
100,1,44,42,4,72,6
500,1,225,198,5,406,5
50,1,27,18,5,42,5
500,1,220,176,5,433,6
500,1,215,146,5,412,6
250,0,101,69,5,184,7
100,1,44,34,4,55,5
350,0,124,106,5,307,7
350,1,150,122,5,268,6
400,0,149,138,5,294,7
500,0,201,169,5,391,7
500,1,230,193,5,424,6
450,1,210,171,5,396,6
50,1,27,21,4,40,5
200,1,94,78,5,167,5
200,0,83,62,4,184,7
50,1,24,24,3,24,4
100,1,48,42,4,58,5
25,0,9,9,4,17,4
300,0,120,115,4,223,6
250,1,120,118,4,211,5
100,0,46,32,6,84,6
150,1,67,58,4,63,5
500,0,184,149,6,483,7
450,1,190,175,4,355,6
200,1,84,66,4,104,5
100,1,43,34,4,90,6
300,0,117,100,5,253,6
50,1,27,18,5,47,5
350,1,146,125,4,292,6
300,1,136,119,5,257,6
50,1,24,23,4,40,5
200,0,82,71,5,195,7
250,0,94,80,5,173,6
50,1,26,17,5,49,5
400,1,185,154,5,341,6
250,1,102,99,6,246,7
300,1,128,99,5,281,6
350,0,132,127,6,350,8
25,1,14,12,3,10,3
50,0,25,24,5,42,5
300,0,104,97,5,253,7
100,1,46,36,4,79,5
250,0,97,81,5,207,6
50,0,19,15,4,34,5
25,0,11,9,4,18,4
250,1,110,110,4,207,6
25,1,11,11,3,16,4
250,1,110,105,4,215,6
200,0,74,72,6,186,8
50,1,27,23,4,44,4
100,1,38,35,4,51,4
350,0,128,112,5,267,7
250,1,115,111,6,234,7
100,1,46,41,4,41,4
350,1,150,145,5,239,5
300,1,128,105,4,226,5
200,1,88,78,4,154,5
400,1,173,162,4,323,5
450,0,168,164,6,425,7
200,1,89,75,4,151,5
25,0,10,10,4,14,5
300,1,125,108,5,238,6
50,0,19,15,3,14,4
350,0,121,101,5,290,6
450,0,171,153,5,352,7
150,0,60,51,5,145,6
200,1,86,73,5,165,5
100,1,51,35,4,77,5
50,1,24,19,4,23,5
25,1,13,12,3,11,3
100,0,42,35,4,78,6
300,0,121,94,6,248,7
250,0,102,87,6,206,6
500,1,232,214,6,427,7
500,0,170,163,6,364,7
150,1,61,52,3,118,5
25,1,11,8,4,17,4
400,0,155,151,5,259,6
200,1,92,84,4,176,6
50,0,21,19,5,38,6
500,1,200,189,5,477,6
25,0,13,13,3,19,5
300,0,102,87,5,290,7
100,0,37,33,4,70,5
500,1,207,179,5,496,6
200,0,71,71,5,170,6
50,1,25,21,5,46,5
200,0,67,52,5,156,6
100,0,37,32,5,77,6
450,0,165,163,4,341,7
250,1,106,99,4,205,5
50,0,23,22,3,18,4
200,1,87,83,5,187,5
25,1,14,14,3,11,3
350,1,149,144,4,299,6
200,0,78,74,5,160,6
250,1,110,96,4,225,6
150,0,68,50,4,118,6
350,0,137,128,5,273,7
250,0,90,87,7,246,7
250,0,94,84,5,223,7
150,0,57,50,4,85,6
300,0,122,91,4,192,6
500,0,173,148,5,479,7
200,1,86,72,5,164,6
450,1,178,172,4,377,6
100,0,43,34,4,69,6
250,1,104,99,5,189,5
450,1,201,189,4,407,6
200,1,83,68,3,72,5
50,1,27,24,3,39,4
250,0,103,86,5,208,6
450,1,204,169,4,399,6
350,1,143,128,4,302,6
200,1,89,83,5,166,5
200,1,84,73,4,172,5
50,0,23,23,4,27,5
250,1,111,103,4,127,5
350,1,145,145,5,335,7
150,0,56,51,5,95,6
300,0,109,89,6,220,7
150,1,64,57,5,124,6
400,1,174,173,5,306,6
400,1,167,142,4,303,5
200,0,71,66,4,152,6
250,1,110,96,5,207,5
300,1,139,102,6,264,7
100,0,43,35,5,85,6
350,0,128,108,6,326,7
450,0,177,148,4,324,6
400,1,179,148,5,242,5
150,0,52,49,5,131,7
50,0,20,19,4,25,5
400,1,183,139,5,357,6
250,1,110,93,3,192,5
500,0,183,178,6,483,7
200,0,74,64,6,194,7
250,1,104,95,5,217,6
100,0,37,32,6,98,7
25,0,12,10,3,13,4
400,1,181,150,6,390,7
250,0,100,96,5,158,6
25,0,13,11,3,10,4
50,0,19,19,4,38,5
200,1,93,87,4,169,6
300,1,131,119,5,270,6
250,0,87,77,4,167,5
250,1,110,87,4,196,6
25,0,11,10,5,17,5
200,0,75,67,5,169,6
450,0,170,131,6,419,7
300,1,135,113,5,258,6
200,0,75,66,5,177,7
200,1,93,69,4,140,5
100,0,45,32,5,96,6
100,0,42,27,4,76,6
25,0,10,9,3,7,5
150,1,63,54,4,122,6
100,0,36,28,3,54,5
350,0,124,90,6,206,6
300,0,106,92,6,295,7
400,0,143,141,5,316,7
350,0,137,120,6,332,7
500,1,195,187,5,426,6
450,0,170,154,5,376,7
25,1,13,10,4,23,4
150,1,58,57,4,113,5
300,1,142,114,5,249,6
200,0,81,77,5,141,6
500,1,205,182,5,397,6
200,0,80,60,5,149,6
25,1,15,14,3,17,4
350,0,126,119,6,340,8
400,1,156,142,5,320,6
350,1,138,133,5,283,6
400,1,178,157,5,320,6
200,1,85,78,4,174,6
300,0,113,110,7,284,8
350,1,148,138,5,276,5
100,0,35,33,5,91,6
25,1,14,14,4,14,4
500,0,185,168,4,377,7
250,1,98,91,5,219,6
350,0,128,118,6,332,7
50,1,23,22,4,26,5
450,1,191,168,5,367,5
100,1,45,34,3,40,5
400,0,135,131,6,380,8
150,1,72,59,4,88,6
150,1,73,58,4,123,5
200,1,83,66,4,71,5
300,1,126,117,5,296,7
25,1,13,11,3,9,3
200,0,79,72,6,189,7
300,1,129,119,5,246,6
350,1,158,151,5,296,6
50,0,21,17,4,20,5
100,0,37,29,5,95,6
500,1,199,163,4,392,6
250,1,115,99,4,218,5
450,0,164,142,6,433,7
400,1,188,156,4,328,6
350,0,127,103,5,321,6
150,1,73,58,5,146,6
25,1,10,8,4,22,5
150,0,55,50,5,110,6
200,0,69,59,5,164,7
250,0,94,90,5,219,6
350,0,135,127,6,338,8
350,1,136,114,4,285,6
100,0,39,33,4,73,5
450,0,178,137,5,322,6
150,1,68,63,4,122,5
250,0,92,83,4,155,6
200,0,78,77,5,171,7
300,0,114,97,5,247,6
450,0,163,142,5,389,6
200,0,73,72,6,190,7
500,1,225,186,5,405,6
400,0,146,108,5,295,6
450,1,190,183,4,356,6
250,1,100,82,4,192,6
50,0,24,18,4,36,5
350,0,139,100,5,274,6
50,1,27,23,4,46,5
450,0,169,139,6,410,7
25,1,13,11,3,11,4
350,1,162,140,5,335,6
300,0,119,82,6,295,8
250,1,105,87,5,200,6
150,0,58,41,6,146,7
200,1,88,69,4,113,5
250,1,120,104,5,223,6
25,0,11,10,4,12,4
200,1,84,63,4,74,5
25,1,9,9,4,18,4
400,0,145,124,5,282,6
200,1,90,71,5,84,5
200,0,77,69,4,166,7
250,0,98,91,6,197,7
50,1,23,21,3,45,5
400,1,182,178,5,390,7
300,1,131,97,4,239,6
450,1,189,152,4,371,6
350,0,113,109,5,321,7
25,1,9,9,3,9,4
350,0,116,89,5,310,7
500,0,186,138,6,391,7
400,1,168,133,4,321,5
300,0,105,97,4,258,7
350,1,141,116,5,348,6
50,0,22,21,4,31,5
300,1,141,118,6,291,6
150,1,69,64,4,125,5
25,1,12,8,4,9,4
150,0,60,51,4,115,5
100,1,44,32,3,46,5
50,0,17,17,4,33,5
350,1,152,119,4,276,5
25,0,10,7,4,18,5
200,1,77,68,4,134,5
100,0,39,37,5,76,6
200,1,91,84,4,161,5
200,0,71,54,6,175,7
150,0,62,45,5,103,6
25,1,10,9,3,9,4
300,1,129,110,5,256,6
500,1,208,208,5,486,7
50,1,28,21,4,43,5
250,0,99,87,4,207,6
400,1,177,146,4,365,6
500,0,182,154,5,334,6
400,1,179,125,4,164,5
25,0,11,9,4,11,4
50,0,20,19,4,41,5
350,0,132,100,6,311,7
100,0,47,42,3,81,5
200,1,89,79,3,155,5
100,0,41,32,5,64,5
25,0,10,8,3,21,5
300,1,139,105,4,246,5
150,0,70,53,5,116,6
450,0,153,147,6,421,7
150,1,63,56,4,118,5
400,0,146,124,5,336,7
200,0,71,61,6,195,7
25,1,16,12,3,17,3
450,0,172,151,5,350,7
400,0,153,129,5,355,7
50,1,24,21,4,44,4
100,0,46,35,5,76,5
400,0,142,124,6,332,7
400,1,168,144,5,349,6
350,1,154,119,5,346,6
250,0,95,82,5,183,7
150,1,61,56,4,141,6
100,1,54,50,3,53,4
200,0,78,76,5,168,7
25,0,10,10,5,22,5
350,1,163,146,5,301,6
50,1,24,21,3,23,4
450,0,167,133,7,444,8
400,1,181,140,4,338,5
25,1,17,15,3,14,3
50,1,26,20,4,43,4
150,1,64,62,4,113,6
500,1,207,194,6,437,6
200,1,92,85,5,154,6
500,0,178,150,5,399,7
400,1,190,152,5,335,5
50,1,31,27,3,27,4
150,1,59,49,4,131,5
50,0,20,19,4,42,6
25,1,12,12,4,22,4
350,1,156,123,4,281,6
200,1,88,76,5,188,6
300,0,108,91,4,206,6
150,1,67,49,4,60,5
300,1,128,111,5,252,6
400,1,172,161,5,354,6
150,0,59,52,5,119,6
350,1,146,138,4,307,6
300,0,111,90,6,297,7
50,0,17,17,4,11,5
400,1,162,157,6,397,6
500,0,158,142,5,390,7
25,1,11,8,3,11,4
300,1,119,106,4,240,5
200,0,81,54,5,171,7
400,1,192,186,5,333,6
300,1,137,100,5,132,5
50,0,22,16,5,46,6
300,1,131,95,4,140,5
500,0,190,139,6,370,7
50,0,21,21,4,29,5
25,1,12,12,4,24,4
500,1,202,167,5,388,6
50,0,22,21,5,46,5
100,0,43,40,4,46,5
25,0,12,9,3,10,4
50,0,15,15,6,46,6
50,1,19,16,3,23,4
200,1,87,85,4,148,6
150,1,65,59,5,130,6
200,1,84,79,4,158,5
250,1,112,85,4,124,5
50,0,25,22,3,23,4
350,1,155,136,5,264,6
50,1,21,18,4,41,5
450,0,165,130,6,427,7
250,1,130,79,4,219,6
50,1,21,21,4,30,4
150,1,61,51,5,115,6
350,1,140,118,5,285,6
200,1,88,76,3,165,5
300,0,107,100,4,200,6
50,1,27,18,3,30,4
200,0,70,55,4,183,6
400,1,166,122,5,377,6
350,0,133,111,5,345,7
500,0,170,159,5,468,7
500,0,186,179,5,466,8
150,0,60,50,5,108,6
400,1,169,137,5,387,6
25,0,9,9,4,11,5
150,0,54,45,6,145,8
400,0,142,141,6,385,8
100,1,55,41,3,58,4
500,1,206,176,4,432,6
25,1,15,15,3,13,3
350,0,130,96,6,327,7
25,0,13,10,4,22,4
350,1,159,149,5,291,6
300,0,93,79,6,189,7
100,1,44,32,3,32,5
250,1,99,79,4,88,5
350,0,130,101,6,341,7
350,1,147,133,4,294,6
450,1,190,153,5,436,6
50,0,24,21,4,27,5
150,0,59,59,5,106,6
150,0,51,49,5,105,6
250,1,112,87,5,176,5
300,1,124,88,5,227,6
350,0,149,130,5,312,7
25,0,14,12,4,23,4
450,1,189,174,5,365,6
450,1,204,152,4,383,5
500,1,229,207,4,453,6
500,1,213,210,5,436,7
450,1,196,171,4,374,6
350,1,148,112,6,274,6
450,1,194,182,5,366,6
150,0,54,48,5,128,6
200,1,90,80,4,172,6
300,0,111,98,6,246,6
50,0,20,15,4,23,4
150,1,69,46,4,147,5
400,1,170,155,5,324,5
400,0,157,139,4,298,6
350,1,162,139,5,211,5
100,1,49,31,4,75,5
50,0,21,18,4,36,6
150,0,63,58,5,116,6
450,1,191,183,5,366,6
50,1,24,17,4,35,5
350,1,152,140,5,293,6
50,0,17,16,5,30,6
350,1,161,129,4,298,6
200,1,101,68,5,151,5
100,1,43,36,3,45,4
50,0,22,17,3,29,5
50,1,31,28,3,25,3
200,1,84,80,4,151,6
100,1,48,32,5,93,5
100,1,43,33,4,82,5
500,0,193,169,5,365,7
250,0,101,73,6,217,7
300,0,117,107,5,250,6
25,1,10,9,3,16,4
350,0,130,119,5,266,7
25,0,11,7,3,8,4
450,0,165,146,6,324,6
350,1,164,138,5,304,6
500,0,183,143,5,385,7
100,1,44,29,4,85,5
150,0,59,53,5,113,6
300,0,122,99,5,218,7
150,0,58,49,5,121,6
350,0,132,124,5,286,7
150,1,81,70,4,86,5
250,1,126,97,5,195,6
25,0,12,10,4,9,4
25,1,16,12,2,15,3
200,1,90,81,3,109,4
500,0,192,177,5,382,7
250,0,86,81,5,181,6
150,1,60,49,5,123,5
300,0,107,99,6,297,7
50,0,18,17,4,19,5
450,1,200,178,5,375,6
300,0,101,83,5,295,7
200,1,87,68,4,91,5
200,0,88,76,5,166,7
250,0,98,79,4,240,7
400,0,141,117,6,293,7
25,1,12,9,4,13,4
150,0,58,52,6,114,6
200,1,89,80,4,128,5
100,1,46,39,5,67,5
200,0,85,59,5,156,6
25,1,12,11,3,12,4
450,1,215,191,5,413,6
250,0,98,85,6,245,8
150,0,52,48,6,147,7
300,1,127,116,4,250,6
500,1,218,184,5,495,6
250,1,103,89,5,189,5
450,0,175,164,6,416,7
300,0,111,97,6,285,7
250,0,91,78,5,201,6
50,0,18,16,5,46,6
350,0,130,123,5,246,6
450,0,168,133,5,348,7
350,1,161,140,5,326,6
400,1,187,180,4,335,6
450,0,157,140,5,358,7
100,0,45,33,5,80,6
50,0,24,21,5,47,6
150,0,59,55,4,90,5
250,1,117,82,4,186,5
200,0,79,71,5,138,6
400,0,158,118,5,322,6
300,1,133,124,5,235,6
300,0,118,102,5,240,6
150,0,54,44,6,145,7
150,0,56,47,5,119,5
300,1,131,111,5,265,6
150,1,64,54,5,147,6
200,0,77,71,6,185,7
25,1,14,13,3,6,3
100,1,48,38,5,78,5
350,0,124,95,6,255,7
250,0,101,83,5,201,7
450,0,169,145,5,369,7
25,0,12,10,3,12,4
25,0,12,8,4,11,4
150,0,59,51,5,141,7
200,0,74,64,5,135,5
350,0,126,107,5,248,6
350,0,134,128,5,291,7
100,0,41,41,3,65,6
150,1,65,60,4,98,5
500,1,217,201,5,415,6
50,1,24,23,4,38,5
50,1,25,18,3,33,5
25,1,13,12,3,11,3
50,0,20,16,4,22,4
200,1,84,84,5,146,6
25,0,11,8,3,11,4
450,1,210,171,5,441,6
500,0,174,143,6,401,7
450,1,197,156,6,445,7
400,0,144,128,5,315,7
400,0,162,139,6,394,8
450,1,191,190,4,356,6
500,1,236,183,5,470,6
300,1,137,125,6,276,6
250,1,98,83,4,124,5
250,0,99,75,6,195,7
500,0,183,179,7,477,8
50,0,21,21,4,19,5
400,1,169,140,5,328,6
50,0,22,20,4,26,5
450,0,170,161,6,335,6
200,0,73,65,6,150,6
200,1,88,82,4,165,5
300,0,123,98,6,280,7
400,1,177,156,6,332,6
300,1,124,112,5,250,6
200,1,89,79,4,171,6
300,1,133,112,5,242,5
450,1,182,153,6,446,6
100,1,42,39,3,37,5
200,0,78,72,5,173,6
500,0,174,153,5,489,7
350,1,153,135,5,279,6
300,1,140,106,5,254,6
25,0,9,9,3,6,4
150,1,70,69,4,131,5
400,1,174,165,4,353,6
350,1,148,144,5,286,6
100,1,41,33,3,82,5
400,1,172,137,5,336,6
350,0,130,110,6,290,6
50,0,24,18,6,46,6
250,0,93,80,5,150,6
250,0,86,71,5,159,7
450,0,172,148,6,434,7
200,0,76,72,5,110,6
500,0,193,164,5,389,7
50,1,28,22,4,32,5
250,1,105,86,4,108,5
350,0,130,118,5,238,6
350,1,142,122,5,171,5
350,1,143,134,5,308,6
250,0,100,85,5,199,6
250,0,95,69,4,193,6
150,0,59,54,5,111,6
450,0,169,153,5,352,7
500,0,182,182,6,483,8
25,0,15,12,4,22,5
200,0,79,74,5,195,7
250,0,86,82,5,192,6
100,1,52,39,3,90,5
500,1,222,214,5,379,7
250,1,110,76,4,101,5
150,0,59,46,5,95,6
500,1,203,164,5,400,6
100,1,49,46,4,46,4
450,0,159,150,7,418,8
250,0,95,82,4,203,6
400,0,140,126,6,310,7
150,1,77,57,5,121,6
350,0,130,121,6,338,7
400,0,157,146,5,377,7
300,0,112,98,5,241,6
500,0,177,163,5,378,6
450,0,155,144,5,334,6
350,1,145,139,4,276,5
300,0,121,102,6,277,7
300,1,140,90,5,291,6
200,1,88,75,5,195,6
250,0,99,75,4,158,6
100,1,44,38,3,86,4
500,0,185,163,7,466,8
500,0,205,193,6,389,7
300,1,121,95,6,295,7
400,1,175,136,4,352,5
200,0,72,64,4,135,5
350,0,133,114,4,270,6
25,1,16,8,3,13,4
25,0,11,11,3,12,4
250,0,105,78,4,191,6
50,1,26,21,4,40,4
400,0,147,138,6,371,7
300,0,110,96,5,274,7
300,0,114,97,5,252,7
25,0,14,14,4,23,4
350,0,135,109,5,331,7
100,0,44,36,5,97,6
400,1,187,177,4,373,5
500,1,222,195,5,446,6
500,1,213,152,6,433,7
300,0,108,97,4,238,6
400,0,136,131,6,371,7
250,1,106,85,4,215,6
300,1,130,116,5,243,5
100,0,37,35,5,79,6
400,0,150,128,6,389,7
25,0,12,10,2,8,3
400,0,141,121,5,368,7
200,1,81,79,4,176,6
300,1,123,96,4,212,5
100,0,37,34,6,90,7
400,0,156,127,4,336,7
400,1,172,138,4,330,6
150,0,54,48,7,140,7
500,1,203,181,5,442,6
450,1,198,165,5,393,6
50,0,18,18,5,27,5
500,1,220,217,5,415,6
300,1,129,102,5,268,6
50,1,26,23,3,21,4
25,1,11,11,3,23,4
250,0,84,81,5,192,7
400,0,145,120,6,366,7
350,0,128,102,5,284,6
350,1,147,125,5,303,6
400,0,143,120,6,366,7
400,0,160,130,5,310,6
500,1,212,190,5,428,6
200,0,74,62,5,144,6
150,1,69,49,4,131,6
50,0,22,15,5,29,5
350,0,132,100,5,324,7
200,1,89,84,4,152,5
25,0,11,10,4,22,5
250,1,112,96,4,212,6
100,1,45,34,6,78,6
350,1,173,140,4,279,5
100,1,42,34,4,47,5
500,1,217,174,5,486,6
300,1,135,103,5,296,6
500,0,205,165,6,405,7
450,0,155,150,6,406,8
25,1,10,8,3,8,4
200,0,73,67,5,142,5
450,0,165,147,6,337,6
25,1,15,9,4,23,4
300,0,108,101,5,236,6
200,1,87,76,4,159,5
25,1,13,13,3,13,3
400,0,153,134,5,355,7
300,0,123,104,7,294,7
50,1,27,24,4,49,4
500,0,182,157,6,467,7
450,1,181,166,4,388,6
300,0,122,115,5,246,7
250,1,110,103,4,210,6
150,1,62,57,5,111,5
25,0,14,12,4,21,4
200,1,97,82,4,150,5
300,1,144,131,4,271,6
200,0,78,74,6,155,7
300,0,120,96,5,225,6
250,1,109,102,5,189,5
25,0,12,11,3,12,4
250,0,96,88,5,204,7
50,0,21,15,5,30,5
150,0,61,49,4,113,5
450,1,200,155,6,387,6
200,1,91,79,5,171,6
50,0,20,20,4,38,5
250,0,93,82,5,163,6
400,0,155,131,5,349,6
450,1,184,165,5,370,6
400,0,145,123,6,383,7
25,1,14,13,2,12,3
250,0,89,70,6,180,7
100,1,49,44,4,44,5
350,1,150,132,4,307,6
100,0,37,33,5,78,6
150,0,55,48,5,147,7
25,0,10,9,3,12,4
200,1,96,76,4,174,6
150,0,63,57,4,119,6
400,1,183,163,5,341,6
350,0,135,105,6,252,7
